,Dynamic,60_40,EqualWeight
2020-10-01,-0.040734131984062616,-0.037938095288438944,-0.026744091742899934
2020-10-02,-0.051122858067770394,-0.04488438949934559,-0.03381331157361045
2020-10-05,-0.04444878972718436,-0.042349921791380085,-0.03105747389890312
2020-10-06,-0.05365566044032333,-0.0485180648616097,-0.036946958730053825
2020-10-07,-0.04801283862572847,-0.04145214895036031,-0.03315415118891585
2020-10-08,-0.043798070831501446,-0.03431254646030535,-0.02914410955517932
2020-10-09,-0.03359013244129916,-0.029233625456599133,-0.02244999641541956
2020-10-12,-0.022933216574628656,-0.018702866273889396,-0.0146340156002438
2020-10-13,-0.02694969878384279,-0.01975710624699456,-0.016800058414125463
2020-10-14,-0.029113072912157367,-0.02256845674031449,-0.01827271790298235
2020-10-15,-0.03068488199951014,-0.02396955176624127,-0.019401477998002292
2020-10-16,-0.03370938679107016,-0.025410627316330148,-0.021534104781692043
2020-10-19,-0.04082820609037252,-0.03584545978472986,-0.02752124951027035
2020-10-20,-0.039627003656314774,-0.037220364999711375,-0.02766281272729365
2020-10-21,-0.03857285665431298,-0.039646977051747134,-0.027654746027387822
2020-10-22,-0.04217702770622134,-0.0405099345840082,-0.030685356002546738
2020-10-23,-0.04077586585530557,-0.03621949358093168,-0.02875973166048118
2020-10-26,-0.046180742853352164,-0.043436249227013946,-0.032359289791947465
2020-10-27,-0.042518327489808994,-0.04285949454844473,-0.029799010884046684
2020-10-28,-0.062463031517125955,-0.06247393735009321,-0.04434696391104265
2020-10-29,-0.058950138147383147,-0.06044369923248161,-0.04282652695438138
2020-10-30,-0.06786050140194577,-0.07007750392593515,-0.049988108264927056
2020-11-02,-0.06303618182164772,-0.06108247745311024,-0.0448903918463619
2020-11-03,-0.05741584366244912,-0.053408171215970746,-0.03979431177410808
2020-11-04,-0.04360246004987123,-0.032729105491629995,-0.024544239834286885
2020-11-05,-0.030441275687757563,-0.020847235346266202,-0.01330749948752663
2020-11-06,-0.03153997344209758,-0.025743456199247006,-0.015527641543449211
2020-11-09,-0.049810835273970344,-0.026720859806808828,-0.029054022794530177
2020-11-10,-0.053628570084551574,-0.02982955265370235,-0.033097120488575604
2020-11-11,-0.04917182853197033,-0.02412326239371443,-0.028238169357142295
2020-11-12,-0.04704571822765413,-0.023244140725545925,-0.02592922286552002
2020-11-13,-0.042508960301456455,-0.015704428939258275,-0.021607459118213823
2020-11-16,-0.040043449391758745,-0.009325426403884562,-0.0188032310158609
2020-11-17,-0.04119859007037052,-0.009952429464894053,-0.019338530758075123
2020-11-18,-0.045290558547225634,-0.01599939299937103,-0.02304949792126576
2020-11-19,-0.04321572340192803,-0.01149758499168374,-0.02035275547219828
2020-11-20,-0.04342996096982288,-0.012081474730461617,-0.02035654510115037
2020-11-23,-0.04889426461739588,-0.010353488872198224,-0.023698025676852086
2020-11-24,-0.04971029903861357,-0.004821005153533009,-0.023206150609011433
2020-11-25,-0.04893810327866566,-0.006969820142697536,-0.02296544873454609
2020-11-27,-0.048256905542755746,-0.0014761058930016224,-0.02061955268573612
2020-11-30,-0.05029676228323221,-0.0046332802270059315,-0.022378948731192283
2020-12-01,-0.04471761759707449,-0.004050833470208182,-0.018513821392714624
2020-12-02,-0.04375452711522354,-0.005969395925379484,-0.018273463919991628
2020-12-03,-0.041101198015081164,-0.0029384370951904826,-0.015013602052454278
2020-12-04,-0.040970341388206766,-0.003697725386643258,-0.016493353590809168
2020-12-07,-0.03655640930873982,-0.001348411744696798,-0.01146075178333894
2020-12-08,-0.034212500443684735,0.0,-0.008945375863078087
2020-12-09,-0.04390132749206843,-0.006729999995485736,-0.017864673919223084
2020-12-10,-0.04234303084673052,-0.0034186281088393056,-0.01572410233366006
2020-12-11,-0.041966629154047363,-0.0027119678135874015,-0.014973192269898128
2020-12-14,-0.04266304987409475,-0.006503990494099554,-0.01599997700976341
2020-12-15,-0.036135064479975276,0.0,-0.010489058127911344
2020-12-16,-0.03422139668284563,-0.00012535010535708047,-0.008995342984302379
2020-12-17,-0.0304673265698423,0.0,-0.005823347248724242
2020-12-18,-0.03256386036210002,-0.003601396737500595,-0.007924460051303983
2020-12-21,-0.03373593379433015,-0.004165286906468779,-0.008586991767408514
2020-12-22,-0.03408576549208708,-0.003122407385609649,-0.00860145908819443
2020-12-23,-0.034760302823873546,-0.00534986552995953,-0.00964475412040422
2020-12-24,-0.03190398616899981,-0.0014613513839366599,-0.006772599695864523
2020-12-28,-0.028718304161671204,0.0,-0.004191540607262456
2020-12-29,-0.028463653696296,-0.0016549594607202511,-0.003995429226609115
2020-12-30,-0.026613237786791255,0.0,-0.001998756927230394
2020-12-31,-0.024257414176477865,0.0,0.0
2021-01-04,-0.028297976284435755,-0.00870653908184793,-0.0011255350340328985
2021-01-05,-0.024976911542496483,-0.00757992645009653,0.0
2021-01-06,-0.029626580838935657,-0.012264781793402624,-0.008591657768586058
2021-01-07,-0.021894724396980036,-0.0070219114033955865,-0.004599734260830934
2021-01-08,-0.02268590510615831,-0.004921151300028792,-0.008344478593575677
2021-01-11,-0.028193124623332122,-0.009617406784296012,-0.012806697768657171
2021-01-12,-0.027711459880460088,-0.00980690318779709,-0.012130816233078434
2021-01-13,-0.025302704719518898,-0.0037735118699321335,-0.008894567767848693
2021-01-14,-0.027982049195622638,-0.009621000226249565,-0.012358336427531813
2021-01-15,-0.032461731952158956,-0.012401853384590988,-0.015811149304772232
2021-01-19,-0.026207868401057377,-0.00649393804172671,-0.010085742159768318
2021-01-20,-0.015750538688561133,0.0,-0.0011469492227103029
2021-01-21,-0.014334632502550404,-0.0022706685319864306,-0.0011653759051606372
2021-01-22,-0.01651942913708282,-0.0031033353237422956,-0.0027607205570189253
2021-01-25,-0.012627763030071293,0.0,0.0
2021-01-26,-0.013189185963198624,-0.0016928517297779555,-0.0008191096022550637
2021-01-27,-0.026388752679697758,-0.015499943229591917,-0.010087611854271872
2021-01-28,-0.023353118744038892,-0.01262446817259788,-0.008912062744794946
2021-01-29,-0.03370734457101787,-0.0269880374337802,-0.01706311774206859
2021-02-01,-0.029319639479712167,-0.016899739027156357,-0.008371999027817156
2021-02-02,-0.03172425031039605,-0.011160874660171904,-0.006944913113458462
2021-02-03,-0.03598463151741915,-0.014219486764402323,-0.009584587586664362
2021-02-04,-0.03814958911023181,-0.008590601254536478,-0.009868916962109009
2021-02-05,-0.039941180368482376,-0.00958823465377534,-0.00873984282241258
2021-02-08,-0.036261711801765295,-0.0035763855295648517,-0.004017737432921553
2021-02-09,-0.03550944762204011,-0.0036797414001261686,-0.0034110260939991255
2021-02-10,-0.03237361827549745,-0.0012973420535722369,-0.0017127599673043559
2021-02-11,-0.03495997417367536,-0.0025233982515070474,-0.003023153890939212
2021-02-12,-0.03979299930695546,-0.004560645844417177,-0.004390212364530743
2021-02-16,-0.04888762542562042,-0.011187483711194601,-0.011187961526416657
2021-02-17,-0.048308551786585885,-0.008547728142120348,-0.012630356779836371
2021-02-18,-0.05029741969145973,-0.012693055150766797,-0.014744543534711996
2021-02-19,-0.0558210256376479,-0.01902458091018977,-0.017911964178252027
2021-02-22,-0.05986240743037341,-0.026566052975046106,-0.02259735643758931
2021-02-23,-0.061200934756159064,-0.026981501526333163,-0.02358614434093098
2021-02-24,-0.06279956954477162,-0.0231451693802186,-0.021914753621909533
2021-02-25,-0.07787311273154307,-0.04387473807319697,-0.03988923031323577
2021-02-26,-0.06732725112664661,-0.03439926944487981,-0.037125825228619624
2021-03-01,-0.06108257866385014,-0.025658225906738164,-0.031132729297346562
2021-03-02,-0.06374149677140506,-0.030210541759193354,-0.03378932112807598
2021-03-03,-0.07309254789939112,-0.042199385001130185,-0.04517768454430349
2021-03-04,-0.0800844325342287,-0.05183443000718446,-0.05317799856473748
2021-03-05,-0.07439927438077787,-0.04072582929926882,-0.04775668612411277
2021-03-08,-0.08082038889992782,-0.04659356292868544,-0.0566808480352613
2021-03-09,-0.06987024781961926,-0.033235333594186955,-0.04215418883556765
2021-03-10,-0.06758778475673632,-0.028861975634736692,-0.04009874461567531
2021-03-11,-0.06403970186351005,-0.02579590801852838,-0.036194480902952075
2021-03-12,-0.06881011945607407,-0.03336785598319736,-0.041947335427882315
2021-03-15,-0.06508922760843061,-0.027652544772021947,-0.03744984360592618
2021-03-16,-0.06535560181767763,-0.029955043342075216,-0.03730000661686583
2021-03-17,-0.06497522878059303,-0.03088823399798102,-0.03638781806796065
2021-03-18,-0.07447951472681846,-0.043355773840130674,-0.04733196668948203
2021-03-19,-0.07369540997068114,-0.04205476231334715,-0.045521804765239815
2021-03-22,-0.06806471484312737,-0.033213308557557775,-0.039260856597906124
2021-03-23,-0.0685993134891223,-0.03432193991987886,-0.04015324376251894
2021-03-24,-0.07022722931708314,-0.035201439889273045,-0.04203070599610559
2021-03-25,-0.07052878593275347,-0.035009250312356244,-0.04344825181897338
2021-03-26,-0.06629088809284867,-0.027106540248643674,-0.039164837303455546
2021-03-29,-0.06902680672126793,-0.030718772076322898,-0.04316084644166185
2021-03-30,-0.07072071198510277,-0.03023751333018121,-0.04644595298771359
2021-03-31,-0.06847413310285644,-0.03005425108064319,-0.04216662321758069
2021-04-01,-0.06150511131650671,-0.017416648800212764,-0.032418485228559946
2021-04-05,-0.05582711279476926,-0.01073362053657323,-0.028190656654935253
2021-04-06,-0.05433888772928419,-0.00840549888766251,-0.025183623870410954
2021-04-07,-0.054161375660090605,-0.010489309599196472,-0.02627853477682951
2021-04-08,-0.049969466471779134,-0.004423997223346965,-0.020142681448689026
2021-04-09,-0.048239807148381386,-0.001542011444621627,-0.020289100769272927
2021-04-12,-0.04882312961891899,-0.0014980088762459598,-0.021645653801610765
2021-04-13,-0.04515032066296931,0.0,-0.016171905050166524
2021-04-14,-0.048054848349325496,-0.003325318777380959,-0.020150802139659807
2021-04-15,-0.04031799229706401,0.0,-0.009539062791808606
2021-04-16,-0.039530151483188725,-0.0011167442388846371,-0.009553283868984574
2021-04-19,-0.04254110396852062,-0.005217860303068145,-0.013008499178803756
2021-04-20,-0.044624893445818326,-0.0077739983689031344,-0.013552764748212875
2021-04-21,-0.03990132296179305,-0.0013714708063183867,-0.008527582066539474
2021-04-22,-0.04426086661179973,-0.005129567553654679,-0.012292390219076355
2021-04-23,-0.040155567468737496,0.0,-0.009730783016403954
2021-04-26,-0.038986415420599996,0.0,-0.008326719828440465
2021-04-27,-0.040732283696452876,-0.003633777154294693,-0.011615185384993287
2021-04-28,-0.04061717189700931,-0.0035470361403682205,-0.011374428337199705
2021-04-29,-0.038845929871253126,-0.0009287115532529144,-0.01115676953602962
2021-04-30,-0.0415921304844018,-0.00395698797438282,-0.013338724719480943
2021-05-03,-0.03995422060303222,-0.0024304256012199765,-0.011378853268421918
2021-05-04,-0.04526333699725249,-0.0034358445959489226,-0.015272106532138952
2021-05-05,-0.04490871742552138,-0.002591928403904986,-0.01458557418527251
2021-05-06,-0.039157345535836496,0.0,-0.00898731575269085
2021-05-07,-0.03439406032362091,0.0,-0.005676722434914239
2021-05-10,-0.04133801639405954,-0.010042539965003483,-0.013141074672402553
2021-05-11,-0.04476940957137654,-0.017614888732918055,-0.016040593396538627
2021-05-12,-0.05746325672813468,-0.03442340407387423,-0.028044014849764154
2021-05-13,-0.05149933619390479,-0.026907856084483428,-0.023368411934135747
2021-05-14,-0.04204953342446616,-0.014387595907990547,-0.01398455198771864
2021-05-17,-0.04247996034793655,-0.01672938257470047,-0.014008003951900161
2021-05-18,-0.04605780849043706,-0.02284189187541663,-0.016625507598118427
2021-05-19,-0.047170058071744125,-0.02532761717849763,-0.017698627271016898
2021-05-20,-0.0397424165236514,-0.01587506018585283,-0.00997118430425259
2021-05-21,-0.0407354911326826,-0.015098381460364574,-0.010399377065654525
2021-05-24,-0.03461293056150616,-0.007648045275533311,-0.004878516109421249
2021-05-25,-0.03355435806838902,-0.0053104272185384715,-0.0013821195358689753
2021-05-26,-0.0327127573373408,-0.00481254807784981,-0.0012003241208329296
2021-05-27,-0.033257222009488,-0.006103423750299042,-0.002632954723924552
2021-05-28,-0.03176734000307346,-0.005669074728621104,-0.0014653613487726203
2021-06-01,-0.03374731864664404,-0.0062840190415037744,-0.002717166144349359
2021-06-02,-0.031932139332777165,-0.004428022736164827,-0.0007283032652408705
2021-06-03,-0.03921833403502917,-0.008146722343493784,-0.007489581724033911
2021-06-04,-0.029110332205670053,0.0,0.0
2021-06-07,-0.02797353517861423,-0.001813889192227136,0.0
2021-06-08,-0.02804405016562872,0.0,0.0
2021-06-09,-0.028698661739793296,0.0,0.0
2021-06-10,-0.022995116439715857,0.0,0.0
2021-06-11,-0.022999066770063026,0.0,-0.0017282130196291101
2021-06-14,-0.019821393177764768,-0.001733945317849428,-0.002603457583063795
2021-06-15,-0.023167971303472812,-0.0033144177435497912,-0.004817632442318365
2021-06-16,-0.028663867643134,-0.007001999734827735,-0.010614517306188453
2021-06-17,-0.028295763108090455,-0.0012969416837251835,-0.010697152235457752
2021-06-18,-0.03629593278113086,-0.0019926105441649966,-0.011284567729030304
2021-06-21,-0.027965838263754317,-0.00022181424452261123,-0.009188096358328068
2021-06-22,-0.023419762502033592,0.0,-0.006669625487575215
2021-06-23,-0.02388478092326729,-0.0017552948659171896,-0.007770504859134109
2021-06-24,-0.019841007323587512,0.0,-0.005619752053590887
2021-06-25,-0.018686541400031342,-0.002047398519551491,-0.006782601970736102
2021-06-28,-0.013778803705835285,0.0,-0.002189517263303631
2021-06-29,-0.013682315494841335,0.0,-0.0029104056832303105
2021-06-30,-0.013271045252418845,0.0,-0.0011922221805319433
2021-07-01,-0.01087680727165019,0.0,0.0
2021-07-02,-0.002444720439276238,0.0,0.0
2021-07-06,-0.0005350225473153003,0.0,0.0
2021-07-07,0.0,0.0,0.0
2021-07-08,-0.005546616315273423,-0.003344721903809078,-0.0013250140525554732
2021-07-09,0.0,-0.002640817419920949,-0.0012263994096668451
2021-07-12,0.0,-0.0010188123740325628,-0.0005295192156672401
2021-07-13,-0.0011014630717769425,-0.006135720194247574,-0.002813022482478389
2021-07-14,0.0,-0.0007551825559184433,0.0
2021-07-15,-0.004241284354766894,0.0,0.0
2021-07-16,-0.01176020861150695,-0.005479858624674483,-0.004655507674636961
2021-07-19,-0.020252619035333597,-0.005728772626241607,-0.003205040505545931
2021-07-20,-0.010557182603386672,-0.0010930098117726272,-0.00088173390198798
2021-07-21,-0.004944929051960756,-0.0013532320356788308,-0.0020232254012118034
2021-07-22,-0.001089691943213067,0.0,0.0
2021-07-23,0.0,0.0,0.0
2021-07-26,0.0,0.0,-0.0005032013122404644
2021-07-27,-0.00620784519364681,0.0,-0.00031612609260067703
2021-07-28,-0.004039007237745196,-0.00021944512076144118,0.0
2021-07-29,-0.00044059748605340676,0.0,0.0
2021-07-30,-0.0054017951575743295,-0.00104403843339973,-0.0017134110598192587
2021-08-02,-0.006407848617774103,0.0,0.0
2021-08-03,-0.0011428599440790332,0.0,0.0
2021-08-04,-0.0021111932854082083,-0.0021366563026632424,-0.00029978888797532743
2021-08-05,0.0,-0.00039692321245365925,-0.00039042169696890117
2021-08-06,-0.006614786779746473,-0.0061408932609337,-0.008906820736463206
2021-08-09,-0.009717809752777029,-0.008054573981357005,-0.012696472516204316
2021-08-10,-0.01152684987309216,-0.009151109197543694,-0.014415899840234503
2021-08-11,-0.008679263304565477,-0.007919113780582632,-0.01188319926934156
2021-08-12,-0.006028803112350545,-0.006788727966014707,-0.01119724999610372
2021-08-13,-0.0009515352139576327,0.0,-0.004429517953494888
2021-08-16,0.0,0.0,-0.0023340190832492613
2021-08-17,-0.006497383029125614,-0.004107379525063237,-0.0053379294826647605
2021-08-18,-0.014337610637492282,-0.00934744924613129,-0.008165415561193101
2021-08-19,-0.012285440758848853,-0.005520061802911869,-0.00601956975699891
2021-08-20,-0.004968470984659801,-0.0005266979081153256,-0.002954902924419467
2021-08-23,0.0,0.0,0.0
2021-08-24,0.0,-0.002171116083257929,-0.0010812052412012552
2021-08-25,-0.00020901192206301822,-0.004245545918370008,-0.0037626559931472903
2021-08-26,-0.004830503748882942,-0.006681164837155973,-0.005155902398855106
2021-08-27,0.0,0.0,0.0
2021-08-30,0.0,0.0,0.0
2021-08-31,-0.00045547768715470394,-0.003621764321235732,-0.0015191951570520112
2021-09-01,0.0,-0.0026370529029063894,-0.0008091388142125178
2021-09-02,0.0,0.0,0.0
2021-09-03,0.0,-0.0038001655367345677,0.0
2021-09-07,-0.0033260281392667457,-0.009316943717931903,-0.005784176233500249
2021-09-08,-0.0057145276960588465,-0.007353544898420883,-0.0053625654228620645
2021-09-09,-0.008532647863646714,-0.005132654357761335,-0.003413581443030056
2021-09-10,-0.01589448663288895,-0.013381784059158908,-0.008889974717685933
2021-09-13,-0.014723045038484095,-0.009482445153320862,-0.006794549817093709
2021-09-14,-0.017478014027717648,-0.007923967641120688,-0.004463666059270399
2021-09-15,-0.01143304417749924,-0.00436700225233877,-0.0036962491357800387
2021-09-16,-0.014583919523552868,-0.007143916024077157,-0.008993933290925682
2021-09-17,-0.024168040799345647,-0.014887544756003734,-0.014155500550945277
2021-09-20,-0.03947055622216422,-0.019969260786018128,-0.016285817301631145
2021-09-21,-0.038539391274247214,-0.0208624218055129,-0.015350481057017973
2021-09-22,-0.030984291222123428,-0.012830263805862718,-0.011810611207776933
2021-09-23,-0.02338042194475265,-0.014702426513387934,-0.015579157787700582
2021-09-24,-0.022438220274945686,-0.017600428950027336,-0.017530153671933335
2021-09-27,-0.02690588473907707,-0.02073621293772754,-0.020032184890221516
2021-09-28,-0.04908371695038327,-0.03884686569683993,-0.032809471358271614
2021-09-29,-0.04963255531266264,-0.03721093775268369,-0.033027042742473145
2021-09-30,-0.0541010652092071,-0.04436804454816645,-0.032519559489357586
2021-10-01,-0.04676063310585088,-0.03439074347926063,-0.027169872704767006
2021-10-04,-0.06050152875948289,-0.042895244573911806,-0.032642073616346634
2021-10-05,-0.05120435915677546,-0.04066582835016963,-0.03165045850003789
2021-10-06,-0.04680176076416409,-0.036119912303149926,-0.02858811670184469
2021-10-07,-0.03987633948289149,-0.03519466258029602,-0.02897807574168043
2021-10-08,-0.04268937317710808,-0.038961761049636445,-0.031559823787587926
2021-10-11,-0.048982424824570936,-0.04412820427457298,-0.035217089799136514
2021-10-12,-0.0511330686026199,-0.03905893156743956,-0.031918907483773684
2021-10-13,-0.045558315213888756,-0.03326778825875387,-0.02539209522817032
2021-10-14,-0.031180038389275855,-0.022158290401554148,-0.0183376731209276
2021-10-15,-0.02633222563319848,-0.01999243631284131,-0.020552876657887964
2021-10-18,-0.02112175909174363,-0.016420653458954937,-0.018420829524981697
2021-10-19,-0.01455076521640164,-0.017350171098553635,-0.018207891959514222
2021-10-20,-0.01295884302408068,-0.017701255074040967,-0.01747524063027084
2021-10-21,-0.009439279228604436,-0.016634259978784094,-0.017016282889358636
2021-10-22,-0.013153766552068347,-0.012937853588148363,-0.015395793065324015
2021-10-25,-0.006184341701332863,-0.010373539555818878,-0.011688749750444205
2021-10-26,-0.004885161232325408,-0.006579290047070585,-0.010725890018955853
2021-10-27,-0.005658122954915856,-0.0020609790346935997,-0.006788004013397075
2021-10-28,0.0,0.0,-0.004384364591309198
2021-10-29,0.0,0.0,-0.004053494853066941
2021-11-01,0.0,-0.0018591144735491394,-0.003625297133344474
2021-11-02,0.0,0.0,-0.0013046793974338389
2021-11-03,0.0,-0.0005028816237376832,-0.002214238386580303
2021-11-04,0.0,0.0,0.0
2021-11-05,0.0,0.0,0.0
2021-11-08,-0.00016357358014085221,-0.00023887387915988434,-0.0007146516088325505
2021-11-09,-0.0038674475545579234,0.0,0.0
2021-11-10,-0.014506123399171567,-0.012227269589145329,-0.006850960916381821
2021-11-11,-0.012966871301418048,-0.012622485122028015,-0.006310751014095506
2021-11-12,-0.0051395358311643324,-0.009906940737638315,-0.0032650629775818896
2021-11-15,-0.005782141352494885,-0.014708108556104715,-0.006275457992892197
2021-11-16,-0.0013221832765597519,-0.013376768503453373,-0.006215432657986963
2021-11-17,-0.001362168038152367,-0.011701063886342289,-0.003064617647944301
2021-11-18,0.0,-0.008206697067212665,-0.0006167378937464996
2021-11-19,0.0,-0.005105280263426715,0.0
2021-11-22,-0.008128420897426492,-0.011483005310323091,-0.009579355272762435
2021-11-23,-0.010680303339416608,-0.01645616127706484,-0.014635338536740927
2021-11-24,-0.007341536293311024,-0.008616271378321216,-0.010743541342032925
2021-11-26,-0.024703925672077465,-0.012137133730664162,-0.011329207576374789
2021-11-29,-0.010450457350102527,-0.00809974333735608,-0.007634561989326993
2021-11-30,-0.025286642344832355,-0.013807744643764774,-0.011098148900243077
2021-12-01,-0.0371744525501323,-0.017990871345005877,-0.013768152273104795
2021-12-02,-0.02772501255238724,-0.00854525045623089,-0.011362807399680874
2021-12-03,-0.03821669464894051,-0.009040037088646202,-0.011296610743343871
2021-12-06,-0.03048409065880764,-0.007521594882835547,-0.011684209061044282
2021-12-07,-0.00895901831239665,0.0,-0.005016366443709619
2021-12-08,-0.006630977574474617,-0.005387624610453612,-0.007114206594269978
2021-12-09,-0.01624734334217437,-0.007211325967670823,-0.010420762142672513
2021-12-10,-0.007280947624232259,-0.0025893771370796292,-0.006604551832962158
2021-12-13,-0.016864318641240383,-0.0020611879744282247,-0.006756896965997794
2021-12-14,-0.025028963268379223,-0.00714733119301858,-0.011953292819050665
2021-12-15,-0.008691092725003458,-0.0017512228422105203,-0.00675957507642011
2021-12-16,-0.02361259977878094,-0.00690091716276553,-0.009870600557656095
2021-12-17,-0.03003231995393496,-0.008800660914146219,-0.01066267059424375
2021-12-20,-0.03945576399515749,-0.018139807390465945,-0.01607554472548367
2021-12-21,-0.022570812502340165,-0.009267957024139295,-0.011001528661926496
2021-12-22,-0.012276497679204579,-0.001524502790753779,-0.00492544073062795
2021-12-23,-0.0065360496763287035,-0.0012890902905406953,-0.0040872243978917755
2021-12-27,0.0,0.0,0.0
2021-12-28,-0.0028414539984535914,-0.0020789492563613177,-0.0023211148030984896
2021-12-29,-0.0028938136470881837,-0.005698181278846914,-0.004881432762283144
2021-12-30,-0.004720789498160349,-0.00402821737605108,-0.0026204410582171267
2021-12-31,-0.008230257767698146,-0.004755933993260797,-0.0028311760192358815
2022-01-03,-0.0034339540548866676,-0.011898090557611485,-0.009024826451093704
2022-01-04,-0.009273887093326216,-0.013743533234342409,-0.010702753841828727
2022-01-05,-0.032132311071627395,-0.02736428281520431,-0.021347467523451513
2022-01-06,-0.033276102553017606,-0.02690683128621818,-0.023740048396590607
2022-01-07,-0.0398509023476471,-0.032027756543151154,-0.027163131388114214
2022-01-10,-0.03985734916880346,-0.03179935452914617,-0.026505878238101133
2022-01-11,-0.0287013232143436,-0.02396080311396409,-0.01914736512239046
2022-01-12,-0.02587548394998629,-0.023878367553470725,-0.01828362063549782
2022-01-13,-0.04270005019530365,-0.028552057656356822,-0.02321186062167324
2022-01-14,-0.040724093575386644,-0.034229859688001296,-0.026417612792791645
2022-01-18,-0.05998516488828143,-0.05005953862719392,-0.037453181793829726
2022-01-19,-0.06802048980766418,-0.053386773975731994,-0.03680226709218293
2022-01-20,-0.07794610361775467,-0.05738046168355926,-0.0397965430512901
2022-01-21,-0.09733295436450895,-0.06413060558330941,-0.04504256888450309
2022-01-24,-0.09391008707032178,-0.06483928210829559,-0.04412964688548704
2022-01-25,-0.10835311089531507,-0.07233608083022236,-0.04985906229370707
2022-01-26,-0.11120006733375565,-0.07824939989980517,-0.056420533391705274
2022-01-27,-0.11693620269916216,-0.0742778830480092,-0.05744075169217233
2022-01-28,-0.09512747898770857,-0.06052287078962493,-0.04873065278990596
2022-01-31,-0.07512719352440067,-0.0524085259944681,-0.04079520737839071
2022-02-01,-0.07333017282076393,-0.04983997936611795,-0.03926241585332102
2022-02-02,-0.06774781326617363,-0.04304366396993742,-0.0349323679891822
2022-02-03,-0.09002994587438706,-0.05970034803614055,-0.04772469905799148
2022-02-04,-0.09003286551969758,-0.06263984082913665,-0.04864409287404503
2022-02-07,-0.09302881536371188,-0.06420497061542163,-0.04908216930809117
2022-02-08,-0.09021199926835677,-0.062115054250505675,-0.047274453040308084
2022-02-09,-0.07966883498127442,-0.05323349571015712,-0.04060435659892114
2022-02-10,-0.09680672297500126,-0.06959889024333632,-0.052624051687319984
2022-02-11,-0.10516911976081744,-0.07523875647938194,-0.05343924698918123
2022-02-14,-0.10931402999266515,-0.0816865657748227,-0.056327051761278946
2022-02-15,-0.10282094271763931,-0.07706580773033955,-0.053660068373238445
2022-02-16,-0.10023077532163627,-0.07426385511048106,-0.050442518310870654
2022-02-17,-0.11080354531587033,-0.08351337841828277,-0.05437895268644766
2022-02-18,-0.11209418718368747,-0.08324648132044865,-0.05514627072924294
2022-02-22,-0.1159243408786268,-0.08822764264949312,-0.05786010190941082
2022-02-23,-0.1324299771271671,-0.10308010994654948,-0.06713210447421858
2022-02-24,-0.11847014559231595,-0.09480548600203831,-0.060080695149802965
2022-02-25,-0.11058106931856893,-0.08268776615097895,-0.05470179992351232
2022-02-28,-0.10126366643038698,-0.07614217221427821,-0.04753582843885906
2022-03-01,-0.10107432811529593,-0.08040145690307077,-0.04583496102257434
2022-03-02,-0.11151330724461317,-0.0831371372284242,-0.050419164582723774
2022-03-03,-0.1119048967387245,-0.08216609229501226,-0.05026245019214581
2022-03-04,-0.10874997585696378,-0.08037456652477082,-0.04692229200949549
2022-03-07,-0.12582454869047832,-0.09970243978313587,-0.05740063144390006
2022-03-08,-0.13110785399881442,-0.10745439044968996,-0.05790353680941707
2022-03-09,-0.12385464565182003,-0.09680129167833218,-0.05554371103559319
2022-03-10,-0.13444071448704076,-0.10448231664644181,-0.06065630900712393
2022-03-11,-0.14082513341903602,-0.11016108982629591,-0.06661985519319014
2022-03-14,-0.15899670102193553,-0.12248668949053532,-0.0792053069308688
2022-03-15,-0.1495723771414771,-0.11164724087132938,-0.0743087563569319
2022-03-16,-0.13201269835508422,-0.0964890358331354,-0.06319733007654948
2022-03-17,-0.13078937123495948,-0.09245278891905118,-0.060140922346775594
2022-03-18,-0.11825959254564955,-0.08211453480990549,-0.054319372466862026
2022-03-21,-0.12977914028337145,-0.09087758677119873,-0.05988994925764435
2022-03-22,-0.12882916929898203,-0.08922088606361889,-0.05915199941363991
2022-03-23,-0.1237442366487842,-0.08840678673337332,-0.05674536590050494
2022-03-24,-0.1189572977433947,-0.08309060690364911,-0.051951410305559165
2022-03-25,-0.1258367721515865,-0.08553420559737179,-0.05623484859489192
2022-03-28,-0.11708527359594367,-0.07853116520950132,-0.05405116723563386
2022-03-29,-0.10726078411168272,-0.06896020825821525,-0.04730625828881563
2022-03-30,-0.10746057522034103,-0.06952614681086133,-0.046810918559244796
2022-03-31,-0.11104659879260426,-0.07728266936924466,-0.050513489668167155
2022-04-01,-0.11086205500901836,-0.07431360108476481,-0.05214112768825685
2022-04-04,-0.10375200033455845,-0.07215823796889265,-0.047920788697047745
2022-04-05,-0.12333673971664072,-0.0877158825374218,-0.060312827344005115
2022-04-06,-0.13641654031155281,-0.09618246852548218,-0.06666880849746948
2022-04-07,-0.13796025859335959,-0.09619037185711943,-0.06637972042654927
2022-04-08,-0.1481016839304634,-0.10157924281421771,-0.07068642420621007
2022-04-11,-0.1644450758140703,-0.1166048340466691,-0.07947728390715847
2022-04-12,-0.16650616135458285,-0.11906063523824106,-0.0786093201423439
2022-04-13,-0.15675991612227036,-0.11232535793293152,-0.07231220580443787
2022-04-14,-0.17443842737765236,-0.1261887710154218,-0.08314594481180748
2022-04-18,-0.17573647253771085,-0.1277143702678838,-0.08369819152492353
2022-04-19,-0.1693447521107153,-0.12195660768480587,-0.0827102527307979
2022-04-20,-0.1685430319388439,-0.11534900900233935,-0.07999572448871506
2022-04-21,-0.180475096112251,-0.1259739556382048,-0.08830448089214127
